cases,deaths,countriesAndTerritories,dateRep,countryterritoryCode,popData2019,contintent
0,0,Mexico,2020-02-09,MEX,127575529.0,Americas
0,0,Mexico,2020-02-08,MEX,127575529.0,Americas
0,0,Mexico,2020-02-07,MEX,127575529.0,Americas
0,0,Mexico,2020-02-06,MEX,127575529.0,Americas
0,0,Mexico,2020-02-05,MEX,127575529.0,Americas
0,0,Mexico,2020-02-04,MEX,127575529.0,Americas
0,0,Mexico,2020-02-03,MEX,127575529.0,Americas
0,0,Mexico,2020-02-02,MEX,127575529.0,Americas
0,0,Mexico,2020-02-01,MEX,127575529.0,Americas
0,0,Mexico,2020-01-31,MEX,127575529.0,Americas
1,0,Mexico,2020-01-30,MEX,127575529.0,Americas
0,0,Mexico,2020-01-29,MEX,127575529.0,Americas
0,0,Mexico,2020-01-28,MEX,127575529.0,Americas
0,0,Mexico,2020-01-27,MEX,127575529.0,Americas
0,0,Mexico,2020-01-26,MEX,127575529.0,Americas
0,0,Mexico,2020-01-25,MEX,127575529.0,Americas
0,0,Mexico,2020-01-24,MEX,127575529.0,Americas
0,0,Mexico,2020-01-23,MEX,127575529.0,Americas
0,0,Mexico,2020-01-22,MEX,127575529.0,Americas
0,0,Mexico,2020-01-21,MEX,127575529.0,Americas
0,0,Mexico,2020-01-20,MEX,127575529.0,Americas
0,0,Mexico,2020-01-19,MEX,127575529.0,Americas
0,0,Mexico,2020-01-18,MEX,127575529.0,Americas
0,0,Mexico,2020-01-17,MEX,127575529.0,Americas
0,0,Mexico,2020-01-16,MEX,127575529.0,Americas
0,0,Mexico,2020-01-15,MEX,127575529.0,Americas
1,0,Mexico,2020-01-14,MEX,127575529.0,Americas
0,0,Mexico,2020-01-13,MEX,127575529.0,Americas
0,0,Mexico,2020-01-12,MEX,127575529.0,Americas
0,0,Mexico,2020-01-11,MEX,127575529.0,Americas
0,0,Mexico,2020-01-10,MEX,127575529.0,Americas
0,0,Mexico,2020-01-09,MEX,127575529.0,Americas
0,0,Mexico,2020-01-08,MEX,127575529.0,Americas
0,0,Mexico,2020-01-07,MEX,127575529.0,Americas
0,0,Mexico,2020-01-06,MEX,127575529.0,Americas
0,0,Mexico,2020-01-05,MEX,127575529.0,Americas
0,0,Mexico,2020-01-04,MEX,127575529.0,Americas
0,0,Mexico,2020-01-03,MEX,127575529.0,Americas
0,0,Mexico,2020-01-02,MEX,127575529.0,Americas
0,0,Mexico,2020-01-01,MEX,127575529.0,Americas
0,0,Mexico,2019-12-31,MEX,127575529.0,Americas
1165,21,Moldova,2020-11-30,MDA,2657637.0,Europe
1712,19,Moldova,2020-11-29,MDA,2657637.0,Europe
1246,21,Moldova,2020-11-28,MDA,2657637.0,Europe
1691,20,Moldova,2020-11-27,MDA,2657637.0,Europe
1570,21,Moldova,2020-11-26,MDA,2657637.0,Europe
1215,19,Moldova,2020-11-25,MDA,2657637.0,Europe
477,20,Moldova,2020-11-24,MDA,2657637.0,Europe
1252,19,Moldova,2020-11-23,MDA,2657637.0,Europe
1306,19,Moldova,2020-11-22,MDA,2657637.0,Europe
1422,20,Moldova,2020-11-21,MDA,2657637.0,Europe
1442,19,Moldova,2020-11-20,MDA,2657637.0,Europe
1607,18,Moldova,2020-11-19,MDA,2657637.0,Europe
1069,19,Moldova,2020-11-18,MDA,2657637.0,Europe
564,16,Moldova,2020-11-17,MDA,2657637.0,Europe
507,13,Moldova,2020-11-16,MDA,2657637.0,Europe
1411,19,Moldova,2020-11-15,MDA,2657637.0,Europe
1323,18,Moldova,2020-11-14,MDA,2657637.0,Europe
1331,19,Moldova,2020-11-13,MDA,2657637.0,Europe
1115,20,Moldova,2020-11-12,MDA,2657637.0,Europe
915,18,Moldova,2020-11-11,MDA,2657637.0,Europe
331,19,Moldova,2020-11-10,MDA,2657637.0,Europe
671,2,Moldova,2020-11-09,MDA,2657637.0,Europe
1174,9,Moldova,2020-11-08,MDA,2657637.0,Europe
935,16,Moldova,2020-11-07,MDA,2657637.0,Europe
1059,15,Moldova,2020-11-06,MDA,2657637.0,Europe
1020,13,Moldova,2020-11-05,MDA,2657637.0,Europe
710,20,Moldova,2020-11-04,MDA,2657637.0,Europe
195,18,Moldova,2020-11-03,MDA,2657637.0,Europe
542,15,Moldova,2020-11-02,MDA,2657637.0,Europe
839,19,Moldova,2020-11-01,MDA,2657637.0,Europe
968,19,Moldova,2020-10-31,MDA,2657637.0,Europe
912,18,Moldova,2020-10-30,MDA,2657637.0,Europe
861,19,Moldova,2020-10-29,MDA,2657637.0,Europe
649,10,Moldova,2020-10-28,MDA,2657637.0,Europe
308,15,Moldova,2020-10-27,MDA,2657637.0,Europe
414,16,Moldova,2020-10-26,MDA,2657637.0,Europe
833,14,Moldova,2020-10-25,MDA,2657637.0,Europe
688,14,Moldova,2020-10-24,MDA,2657637.0,Europe
777,11,Moldova,2020-10-23,MDA,2657637.0,Europe
833,13,Moldova,2020-10-22,MDA,2657637.0,Europe
656,16,Moldova,2020-10-21,MDA,2657637.0,Europe
252,17,Moldova,2020-10-20,MDA,2657637.0,Europe
398,15,Moldova,2020-10-19,MDA,2657637.0,Europe
792,20,Moldova,2020-10-18,MDA,2657637.0,Europe
784,19,Moldova,2020-10-17,MDA,2657637.0,Europe
652,16,Moldova,2020-10-16,MDA,2657637.0,Europe
1149,19,Moldova,2020-10-15,MDA,2657637.0,Europe
657,17,Moldova,2020-10-14,MDA,2657637.0,Europe
467,17,Moldova,2020-10-13,MDA,2657637.0,Europe
389,3,Moldova,2020-10-12,MDA,2657637.0,Europe
929,16,Moldova,2020-10-11,MDA,2657637.0,Europe
918,18,Moldova,2020-10-10,MDA,2657637.0,Europe
1121,18,Moldova,2020-10-09,MDA,2657637.0,Europe
1062,17,Moldova,2020-10-08,MDA,2657637.0,Europe
831,14,Moldova,2020-10-07,MDA,2657637.0,Europe
322,9,Moldova,2020-10-06,MDA,2657637.0,Europe
691,13,Moldova,2020-10-05,MDA,2657637.0,Europe
872,9,Moldova,2020-10-04,MDA,2657637.0,Europe
952,8,Moldova,2020-10-03,MDA,2657637.0,Europe
1022,16,Moldova,2020-10-02,MDA,2657637.0,Europe
1013,10,Moldova,2020-10-01,MDA,2657637.0,Europe
835,9,Moldova,2020-09-30,MDA,2657637.0,Europe
319,14,Moldova,2020-09-29,MDA,2657637.0,Europe
341,8,Moldova,2020-09-28,MDA,2657637.0,Europe
868,15,Moldova,2020-09-27,MDA,2657637.0,Europe
713,12,Moldova,2020-09-26,MDA,2657637.0,Europe
721,8,Moldova,2020-09-25,MDA,2657637.0,Europe
786,14,Moldova,2020-09-24,MDA,2657637.0,Europe
650,19,Moldova,2020-09-23,MDA,2657637.0,Europe
200,8,Moldova,2020-09-22,MDA,2657637.0,Europe
260,2,Moldova,2020-09-21,MDA,2657637.0,Europe
688,15,Moldova,2020-09-20,MDA,2657637.0,Europe
665,16,Moldova,2020-09-19,MDA,2657637.0,Europe
622,11,Moldova,2020-09-18,MDA,2657637.0,Europe
627,15,Moldova,2020-09-17,MDA,2657637.0,Europe
527,14,Moldova,2020-09-16,MDA,2657637.0,Europe
229,7,Moldova,2020-09-15,MDA,2657637.0,Europe
264,5,Moldova,2020-09-14,MDA,2657637.0,Europe
531,4,Moldova,2020-09-13,MDA,2657637.0,Europe
479,8,Moldova,2020-09-12,MDA,2657637.0,Europe
560,10,Moldova,2020-09-11,MDA,2657637.0,Europe
588,9,Moldova,2020-09-10,MDA,2657637.0,Europe
501,13,Moldova,2020-09-09,MDA,2657637.0,Europe
258,11,Moldova,2020-09-08,MDA,2657637.0,Europe
324,0,Moldova,2020-09-07,MDA,2657637.0,Europe
567,16,Moldova,2020-09-06,MDA,2657637.0,Europe
534,11,Moldova,2020-09-05,MDA,2657637.0,Europe
632,12,Moldova,2020-09-04,MDA,2657637.0,Europe
532,16,Moldova,2020-09-03,MDA,2657637.0,Europe
288,13,Moldova,2020-09-02,MDA,2657637.0,Europe
220,3,Moldova,2020-09-01,MDA,2657637.0,Europe
296,2,Moldova,2020-08-31,MDA,2657637.0,Europe
500,9,Moldova,2020-08-30,MDA,2657637.0,Europe
358,4,Moldova,2020-08-29,MDA,2657637.0,Europe
564,10,Moldova,2020-08-28,MDA,2657637.0,Europe
624,7,Moldova,2020-08-27,MDA,2657637.0,Europe
530,15,Moldova,2020-08-26,MDA,2657637.0,Europe
350,5,Moldova,2020-08-25,MDA,2657637.0,Europe
406,5,Moldova,2020-08-24,MDA,2657637.0,Europe
588,6,Moldova,2020-08-23,MDA,2657637.0,Europe
547,8,Moldova,2020-08-22,MDA,2657637.0,Europe
522,7,Moldova,2020-08-21,MDA,2657637.0,Europe
626,6,Moldova,2020-08-20,MDA,2657637.0,Europe
412,0,Moldova,2020-08-19,MDA,2657637.0,Europe
194,12,Moldova,2020-08-18,MDA,2657637.0,Europe
278,1,Moldova,2020-08-17,MDA,2657637.0,Europe
422,11,Moldova,2020-08-16,MDA,2657637.0,Europe
396,6,Moldova,2020-08-15,MDA,2657637.0,Europe
390,15,Moldova,2020-08-14,MDA,2657637.0,Europe
474,6,Moldova,2020-08-13,MDA,2657637.0,Europe
382,7,Moldova,2020-08-12,MDA,2657637.0,Europe
181,5,Moldova,2020-08-11,MDA,2657637.0,Europe
217,4,Moldova,2020-08-10,MDA,2657637.0,Europe
453,6,Moldova,2020-08-09,MDA,2657637.0,Europe
362,7,Moldova,2020-08-08,MDA,2657637.0,Europe
406,5,Moldova,2020-08-07,MDA,2657637.0,Europe
408,13,Moldova,2020-08-06,MDA,2657637.0,Europe
332,10,Moldova,2020-08-05,MDA,2657637.0,Europe
120,9,Moldova,2020-08-04,MDA,2657637.0,Europe
249,3,Moldova,2020-08-03,MDA,2657637.0,Europe
380,10,Moldova,2020-08-02,MDA,2657637.0,Europe
786,7,Moldova,2020-08-01,MDA,2657637.0,Europe
0,12,Moldova,2020-07-31,MDA,2657637.0,Europe
426,6,Moldova,2020-07-30,MDA,2657637.0,Europe
367,5,Moldova,2020-07-29,MDA,2657637.0,Europe
120,13,Moldova,2020-07-28,MDA,2657637.0,Europe
206,3,Moldova,2020-07-27,MDA,2657637.0,Europe
345,6,Moldova,2020-07-26,MDA,2657637.0,Europe
378,7,Moldova,2020-07-25,MDA,2657637.0,Europe
307,7,Moldova,2020-07-24,MDA,2657637.0,Europe
356,5,Moldova,2020-07-23,MDA,2657637.0,Europe
327,12,Moldova,2020-07-22,MDA,2657637.0,Europe
135,11,Moldova,2020-07-21,MDA,2657637.0,Europe
186,4,Moldova,2020-07-20,MDA,2657637.0,Europe
300,5,Moldova,2020-07-19,MDA,2657637.0,Europe
230,9,Moldova,2020-07-18,MDA,2657637.0,Europe
224,7,Moldova,2020-07-17,MDA,2657637.0,Europe
332,1,Moldova,2020-07-16,MDA,2657637.0,Europe
269,9,Moldova,2020-07-15,MDA,2657637.0,Europe
57,7,Moldova,2020-07-14,MDA,2657637.0,Europe
174,2,Moldova,2020-07-13,MDA,2657637.0,Europe
284,5,Moldova,2020-07-12,MDA,2657637.0,Europe
258,11,Moldova,2020-07-11,MDA,2657637.0,Europe
195,10,Moldova,2020-07-10,MDA,2657637.0,Europe
330,11,Moldova,2020-07-09,MDA,2657637.0,Europe
235,8,Moldova,2020-07-08,MDA,2657637.0,Europe
92,10,Moldova,2020-07-07,MDA,2657637.0,Europe
142,5,Moldova,2020-07-06,MDA,2657637.0,Europe
227,8,Moldova,2020-07-05,MDA,2657637.0,Europe
295,12,Moldova,2020-07-04,MDA,2657637.0,Europe
252,11,Moldova,2020-07-03,MDA,2657637.0,Europe
285,4,Moldova,2020-07-02,MDA,2657637.0,Europe
256,9,Moldova,2020-07-01,MDA,2657637.0,Europe
107,6,Moldova,2020-06-30,MDA,2657637.0,Europe
170,9,Moldova,2020-06-29,MDA,2657637.0,Europe
304,6,Moldova,2020-06-28,MDA,2657637.0,Europe
323,13,Moldova,2020-06-27,MDA,2657637.0,Europe
375,7,Moldova,2020-06-26,MDA,2657637.0,Europe
364,5,Moldova,2020-06-25,MDA,2657637.0,Europe
351,10,Moldova,2020-06-24,MDA,2657637.0,Europe
163,7,Moldova,2020-06-23,MDA,2657637.0,Europe
247,9,Moldova,2020-06-22,MDA,2657637.0,Europe
397,14,Moldova,2020-06-21,MDA,2657637.0,Europe
450,6,Moldova,2020-06-20,MDA,2657637.0,Europe
374,11,Moldova,2020-06-19,MDA,2657637.0,Europe
478,10,Moldova,2020-06-18,MDA,2657637.0,Europe
375,12,Moldova,2020-06-17,MDA,2657637.0,Europe
139,5,Moldova,2020-06-16,MDA,2657637.0,Europe
281,8,Moldova,2020-06-15,MDA,2657637.0,Europe
366,13,Moldova,2020-06-14,MDA,2657637.0,Europe
366,10,Moldova,2020-06-13,MDA,2657637.0,Europe
406,4,Moldova,2020-06-12,MDA,2657637.0,Europe
296,6,Moldova,2020-06-11,MDA,2657637.0,Europe
218,12,Moldova,2020-06-10,MDA,2657637.0,Europe
107,12,Moldova,2020-06-09,MDA,2657637.0,Europe
189,10,Moldova,2020-06-08,MDA,2657637.0,Europe
264,8,Moldova,2020-06-07,MDA,2657637.0,Europe
229,8,Moldova,2020-06-06,MDA,2657637.0,Europe
223,5,Moldova,2020-06-05,MDA,2657637.0,Europe
247,3,Moldova,2020-06-04,MDA,2657637.0,Europe
188,0,Moldova,2020-06-03,MDA,2657637.0,Europe
109,12,Moldova,2020-06-02,MDA,2657637.0,Europe
153,4,Moldova,2020-06-01,MDA,2657637.0,Europe
202,3,Moldova,2020-05-31,MDA,2657637.0,Europe
171,6,Moldova,2020-05-30,MDA,2657637.0,Europe
188,8,Moldova,2020-05-29,MDA,2657637.0,Europe
232,7,Moldova,2020-05-28,MDA,2657637.0,Europe
158,6,Moldova,2020-05-27,MDA,2657637.0,Europe
54,11,Moldova,2020-05-26,MDA,2657637.0,Europe
99,8,Moldova,2020-05-25,MDA,2657637.0,Europe
147,5,Moldova,2020-05-24,MDA,2657637.0,Europe
143,4,Moldova,2020-05-23,MDA,2657637.0,Europe
151,5,Moldova,2020-05-22,MDA,2657637.0,Europe
213,7,Moldova,2020-05-21,MDA,2657637.0,Europe
202,6,Moldova,2020-05-20,MDA,2657637.0,Europe
78,4,Moldova,2020-05-19,MDA,2657637.0,Europe
126,4,Moldova,2020-05-18,MDA,2657637.0,Europe
189,10,Moldova,2020-05-17,MDA,2657637.0,Europe
192,3,Moldova,2020-05-16,MDA,2657637.0,Europe
147,9,Moldova,2020-05-15,MDA,2657637.0,Europe
252,3,Moldova,2020-05-14,MDA,2657637.0,Europe
159,7,Moldova,2020-05-13,MDA,2657637.0,Europe
68,6,Moldova,2020-05-12,MDA,2657637.0,Europe
60,8,Moldova,2020-05-11,MDA,2657637.0,Europe
139,9,Moldova,2020-05-10,MDA,2657637.0,Europe
123,7,Moldova,2020-05-09,MDA,2657637.0,Europe
129,2,Moldova,2020-05-08,MDA,2657637.0,Europe
113,7,Moldova,2020-05-07,MDA,2657637.0,Europe
115,4,Moldova,2020-05-06,MDA,2657637.0,Europe
127,7,Moldova,2020-05-05,MDA,2657637.0,Europe
69,1,Moldova,2020-05-04,MDA,2657637.0,Europe
72,2,Moldova,2020-05-03,MDA,2657637.0,Europe
83,3,Moldova,2020-05-02,MDA,2657637.0,Europe
126,8,Moldova,2020-05-01,MDA,2657637.0,Europe
133,4,Moldova,2020-04-30,MDA,2657637.0,Europe
157,5,Moldova,2020-04-29,MDA,2657637.0,Europe
73,6,Moldova,2020-04-28,MDA,2657637.0,Europe
104,2,Moldova,2020-04-27,MDA,2657637.0,Europe
194,7,Moldova,2020-04-26,MDA,2657637.0,Europe
184,7,Moldova,2020-04-25,MDA,2657637.0,Europe
148,4,Moldova,2020-04-24,MDA,2657637.0,Europe
164,3,Moldova,2020-04-23,MDA,2657637.0,Europe
66,3,Moldova,2020-04-22,MDA,2657637.0,Europe
76,3,Moldova,2020-04-21,MDA,2657637.0,Europe
121,7,Moldova,2020-04-20,MDA,2657637.0,Europe
87,4,Moldova,2020-04-19,MDA,2657637.0,Europe
110,2,Moldova,2020-04-18,MDA,2657637.0,Europe
105,8,Moldova,2020-04-17,MDA,2657637.0,Europe
115,6,Moldova,2020-04-16,MDA,2657637.0,Europe
222,4,Moldova,2020-04-15,MDA,2657637.0,Europe
50,4,Moldova,2020-04-14,MDA,2657637.0,Europe
102,2,Moldova,2020-04-13,MDA,2657637.0,Europe
122,1,Moldova,2020-04-12,MDA,2657637.0,Europe
149,0,Moldova,2020-04-11,MDA,2657637.0,Europe
115,2,Moldova,2020-04-10,MDA,2657637.0,Europe
118,5,Moldova,2020-04-09,MDA,2657637.0,Europe
91,3,Moldova,2020-04-08,MDA,2657637.0,Europe
101,4,Moldova,2020-04-07,MDA,2657637.0,Europe
112,3,Moldova,2020-04-06,MDA,2657637.0,Europe
161,4,Moldova,2020-04-05,MDA,2657637.0,Europe
86,2,Moldova,2020-04-04,MDA,2657637.0,Europe
82,1,Moldova,2020-04-03,MDA,2657637.0,Europe
70,1,Moldova,2020-04-02,MDA,2657637.0,Europe
55,2,Moldova,2020-04-01,MDA,2657637.0,Europe
35,0,Moldova,2020-03-31,MDA,2657637.0,Europe
32,0,Moldova,2020-03-30,MDA,2657637.0,Europe
32,0,Moldova,2020-03-29,MDA,2657637.0,Europe
22,1,Moldova,2020-03-28,MDA,2657637.0,Europe
28,0,Moldova,2020-03-27,MDA,2657637.0,Europe
24,0,Moldova,2020-03-26,MDA,2657637.0,Europe
16,0,Moldova,2020-03-25,MDA,2657637.0,Europe
15,0,Moldova,2020-03-24,MDA,2657637.0,Europe
14,0,Moldova,2020-03-23,MDA,2657637.0,Europe
14,0,Moldova,2020-03-22,MDA,2657637.0,Europe
17,0,Moldova,2020-03-21,MDA,2657637.0,Europe
13,0,Moldova,2020-03-20,MDA,2657637.0,Europe
6,1,Moldova,2020-03-19,MDA,2657637.0,Europe
1,0,Moldova,2020-03-18,MDA,2657637.0,Europe
6,0,Moldova,2020-03-17,MDA,2657637.0,Europe
3,0,Moldova,2020-03-16,MDA,2657637.0,Europe
12,0,Moldova,2020-03-15,MDA,2657637.0,Europe
2,0,Moldova,2020-03-14,MDA,2657637.0,Europe
2,0,Moldova,2020-03-13,MDA,2657637.0,Europe
1,0,Moldova,2020-03-12,MDA,2657637.0,Europe
2,0,Moldova,2020-03-11,MDA,2657637.0,Europe
1,0,Moldova,2020-03-08,MDA,2657637.0,Europe
1,0,Monaco,2020-11-30,MCO,38964.0,Europe
4,0,Monaco,2020-11-29,MCO,38964.0,Europe
3,0,Monaco,2020-11-28,MCO,38964.0,Europe
6,0,Monaco,2020-11-27,MCO,38964.0,Europe
7,0,Monaco,2020-11-26,MCO,38964.0,Europe
4,0,Monaco,2020-11-25,MCO,38964.0,Europe
1,0,Monaco,2020-11-24,MCO,38964.0,Europe
1,0,Monaco,2020-11-23,MCO,38964.0,Europe
4,0,Monaco,2020-11-22,MCO,38964.0,Europe
4,0,Monaco,2020-11-21,MCO,38964.0,Europe
8,0,Monaco,2020-11-20,MCO,38964.0,Europe
8,0,Monaco,2020-11-19,MCO,38964.0,Europe
5,1,Monaco,2020-11-18,MCO,38964.0,Europe
4,0,Monaco,2020-11-17,MCO,38964.0,Europe
3,0,Monaco,2020-11-16,MCO,38964.0,Europe
5,0,Monaco,2020-11-15,MCO,38964.0,Europe
8,0,Monaco,2020-11-14,MCO,38964.0,Europe
8,0,Monaco,2020-11-13,MCO,38964.0,Europe
12,0,Monaco,2020-11-12,MCO,38964.0,Europe
22,0,Monaco,2020-11-11,MCO,38964.0,Europe
4,0,Monaco,2020-11-10,MCO,38964.0,Europe
3,0,Monaco,2020-11-09,MCO,38964.0,Europe
29,0,Monaco,2020-11-08,MCO,38964.0,Europe
24,0,Monaco,2020-11-07,MCO,38964.0,Europe
18,0,Monaco,2020-11-06,MCO,38964.0,Europe
15,0,Monaco,2020-11-05,MCO,38964.0,Europe
22,0,Monaco,2020-11-04,MCO,38964.0,Europe
9,0,Monaco,2020-11-03,MCO,38964.0,Europe
7,0,Monaco,2020-11-02,MCO,38964.0,Europe
4,0,Monaco,2020-11-01,MCO,38964.0,Europe
8,0,Monaco,2020-10-31,MCO,38964.0,Europe
10,0,Monaco,2020-10-30,MCO,38964.0,Europe
17,0,Monaco,2020-10-29,MCO,38964.0,Europe
10,0,Monaco,2020-10-28,MCO,38964.0,Europe
4,0,Monaco,2020-10-27,MCO,38964.0,Europe
10,0,Monaco,2020-10-26,MCO,38964.0,Europe
1,0,Monaco,2020-10-25,MCO,38964.0,Europe
14,0,Monaco,2020-10-24,MCO,38964.0,Europe
8,0,Monaco,2020-10-23,MCO,38964.0,Europe
2,0,Monaco,2020-10-22,MCO,38964.0,Europe
3,0,Monaco,2020-10-21,MCO,38964.0,Europe
3,0,Monaco,2020-10-20,MCO,38964.0,Europe
5,0,Monaco,2020-10-19,MCO,38964.0,Europe
5,0,Monaco,2020-10-18,MCO,38964.0,Europe
2,0,Monaco,2020-10-17,MCO,38964.0,Europe
5,0,Monaco,2020-10-16,MCO,38964.0,Europe
7,0,Monaco,2020-10-15,MCO,38964.0,Europe
5,0,Monaco,2020-10-14,MCO,38964.0,Europe
2,0,Monaco,2020-10-13,MCO,38964.0,Europe
1,0,Monaco,2020-10-12,MCO,38964.0,Europe
0,0,Monaco,2020-10-11,MCO,38964.0,Europe
4,0,Monaco,2020-10-10,MCO,38964.0,Europe
2,0,Monaco,2020-10-09,MCO,38964.0,Europe
3,0,Monaco,2020-10-08,MCO,38964.0,Europe
1,0,Monaco,2020-10-07,MCO,38964.0,Europe
1,0,Monaco,2020-10-06,MCO,38964.0,Europe
0,0,Monaco,2020-10-05,MCO,38964.0,Europe
1,0,Monaco,2020-10-04,MCO,38964.0,Europe
2,0,Monaco,2020-10-03,MCO,38964.0,Europe
1,0,Monaco,2020-10-02,MCO,38964.0,Europe
4,0,Monaco,2020-10-01,MCO,38964.0,Europe
2,0,Monaco,2020-09-30,MCO,38964.0,Europe
2,0,Monaco,2020-09-29,MCO,38964.0,Europe
0,0,Monaco,2020-09-28,MCO,38964.0,Europe
2,0,Monaco,2020-09-27,MCO,38964.0,Europe
3,0,Monaco,2020-09-26,MCO,38964.0,Europe
6,0,Monaco,2020-09-25,MCO,38964.0,Europe
2,0,Monaco,2020-09-24,MCO,38964.0,Europe
2,0,Monaco,2020-09-23,MCO,38964.0,Europe
2,0,Monaco,2020-09-22,MCO,38964.0,Europe
1,0,Monaco,2020-09-21,MCO,38964.0,Europe
1,0,Monaco,2020-09-20,MCO,38964.0,Europe
5,0,Monaco,2020-09-19,MCO,38964.0,Europe
5,0,Monaco,2020-09-18,MCO,38964.0,Europe
3,0,Monaco,2020-09-17,MCO,38964.0,Europe
1,0,Monaco,2020-09-16,MCO,38964.0,Europe
6,0,Monaco,2020-09-15,MCO,38964.0,Europe
2,0,Monaco,2020-09-14,MCO,38964.0,Europe
1,0,Monaco,2020-09-13,MCO,38964.0,Europe
3,0,Monaco,2020-09-12,MCO,38964.0,Europe
4,0,Monaco,2020-09-11,MCO,38964.0,Europe
5,0,Monaco,2020-09-10,MCO,38964.0,Europe
3,0,Monaco,2020-09-09,MCO,38964.0,Europe
5,0,Monaco,2020-09-08,MCO,38964.0,Europe
1,0,Monaco,2020-09-07,MCO,38964.0,Europe
0,0,Monaco,2020-09-06,MCO,38964.0,Europe
4,0,Monaco,2020-09-05,MCO,38964.0,Europe
1,0,Monaco,2020-09-04,MCO,38964.0,Europe
2,0,Monaco,2020-09-03,MCO,38964.0,Europe
2,0,Monaco,2020-09-02,MCO,38964.0,Europe
7,0,Monaco,2020-09-01,MCO,38964.0,Europe
1,0,Monaco,2020-08-31,MCO,38964.0,Europe
5,0,Monaco,2020-08-30,MCO,38964.0,Europe
0,0,Monaco,2020-08-29,MCO,38964.0,Europe
3,0,Monaco,2020-08-28,MCO,38964.0,Europe
1,0,Monaco,2020-08-27,MCO,38964.0,Europe
6,0,Monaco,2020-08-26,MCO,38964.0,Europe
4,0,Monaco,2020-08-25,MCO,38964.0,Europe
3,0,Monaco,2020-08-24,MCO,38964.0,Europe
2,0,Monaco,2020-08-23,MCO,38964.0,Europe
4,0,Monaco,2020-08-22,MCO,38964.0,Europe
2,0,Monaco,2020-08-21,MCO,38964.0,Europe
0,0,Monaco,2020-08-20,MCO,38964.0,Europe
0,0,Monaco,2020-08-19,MCO,38964.0,Europe
1,0,Monaco,2020-08-18,MCO,38964.0,Europe
0,0,Monaco,2020-08-17,MCO,38964.0,Europe
0,0,Monaco,2020-08-16,MCO,38964.0,Europe
0,0,Monaco,2020-08-15,MCO,38964.0,Europe
2,0,Monaco,2020-08-14,MCO,38964.0,Europe
2,0,Monaco,2020-08-13,MCO,38964.0,Europe
1,0,Monaco,2020-08-12,MCO,38964.0,Europe
0,0,Monaco,2020-08-11,MCO,38964.0,Europe
0,0,Monaco,2020-08-10,MCO,38964.0,Europe
1,0,Monaco,2020-08-09,MCO,38964.0,Europe
2,0,Monaco,2020-08-08,MCO,38964.0,Europe
1,0,Monaco,2020-08-07,MCO,38964.0,Europe
3,0,Monaco,2020-08-06,MCO,38964.0,Europe
2,0,Monaco,2020-08-05,MCO,38964.0,Europe
1,0,Monaco,2020-08-04,MCO,38964.0,Europe
0,0,Monaco,2020-08-03,MCO,38964.0,Europe
0,0,Monaco,2020-08-02,MCO,38964.0,Europe
0,0,Monaco,2020-08-01,MCO,38964.0,Europe
0,0,Monaco,2020-07-31,MCO,38964.0,Europe
2,0,Monaco,2020-07-30,MCO,38964.0,Europe
1,0,Monaco,2020-07-29,MCO,38964.0,Europe
0,0,Monaco,2020-07-28,MCO,38964.0,Europe
0,0,Monaco,2020-07-27,MCO,38964.0,Europe
0,0,Monaco,2020-07-26,MCO,38964.0,Europe
1,0,Monaco,2020-07-25,MCO,38964.0,Europe
1,0,Monaco,2020-07-24,MCO,38964.0,Europe
1,0,Monaco,2020-07-23,MCO,38964.0,Europe
2,0,Monaco,2020-07-22,MCO,38964.0,Europe
0,0,Monaco,2020-07-21,MCO,38964.0,Europe
0,0,Monaco,2020-07-20,MCO,38964.0,Europe
0,0,Monaco,2020-07-19,MCO,38964.0,Europe
0,0,Monaco,2020-07-18,MCO,38964.0,Europe
0,0,Monaco,2020-07-17,MCO,38964.0,Europe
0,0,Monaco,2020-07-16,MCO,38964.0,Europe
0,0,Monaco,2020-07-15,MCO,38964.0,Europe
0,0,Monaco,2020-07-14,MCO,38964.0,Europe
0,0,Monaco,2020-07-13,MCO,38964.0,Europe
1,0,Monaco,2020-07-12,MCO,38964.0,Europe
0,0,Monaco,2020-07-11,MCO,38964.0,Europe
0,0,Monaco,2020-07-10,MCO,38964.0,Europe
0,0,Monaco,2020-07-09,MCO,38964.0,Europe
0,0,Monaco,2020-07-08,MCO,38964.0,Europe
0,0,Monaco,2020-07-07,MCO,38964.0,Europe
2,0,Monaco,2020-07-06,MCO,38964.0,Europe
0,0,Monaco,2020-07-05,MCO,38964.0,Europe
0,0,Monaco,2020-07-04,MCO,38964.0,Europe
3,0,Monaco,2020-07-03,MCO,38964.0,Europe
0,0,Monaco,2020-07-02,MCO,38964.0,Europe
0,0,Monaco,2020-07-01,MCO,38964.0,Europe
0,0,Monaco,2020-06-30,MCO,38964.0,Europe
0,0,Monaco,2020-06-29,MCO,38964.0,Europe
1,0,Monaco,2020-06-28,MCO,38964.0,Europe
0,0,Monaco,2020-06-27,MCO,38964.0,Europe
0,0,Monaco,2020-06-26,MCO,38964.0,Europe
1,0,Monaco,2020-06-25,MCO,38964.0,Europe
0,0,Monaco,2020-06-24,MCO,38964.0,Europe
0,0,Monaco,2020-06-23,MCO,38964.0,Europe
1,0,Monaco,2020-06-22,MCO,38964.0,Europe
